 station_train_code,departure_destination_station,train_number
G7461,上海虹桥-温州南,l000G746150
G7462,温州南-上海虹桥,j000G746220
G7463,杭州东-温州南,6000G746320
G7464,温州南-杭州东,j000G746410
G7465,杭州东-温州南,6000G746510
G7466,温州南-杭州东,j000G746630
G7467,杭州东-苍南,6000G746720
G7468,苍南-杭州东,j000G746820
G7472,义乌-杭州东,6000G747210
G7473,南京南-台州,l000G747320
G7474,台州-杭州东,j000G747510
G7475,台州-杭州东,j000G747510
G7476,南京南-台州,l000G747320
G7477,合肥南-丽水,i000G748000
G7478,丽水-合肥南,a000G747800
G7479,丽水-合肥南,a000G747800
G7480,合肥南-丽水,i000G748000
G7481,黄山北-温州南,2000G748410
G7482,温州南-黄山北,j000G748210
G7483,温州南-黄山北,j000G748210
G7484,黄山北-温州南,2000G748410
G7485,合肥南-温州南,i000G748810
G7486,温州南-合肥南,j000G748620
G7487,温州南-合肥南,j000G748620
G7488,合肥南-温州南,i000G748810
G7491,安庆-衢州,9000G749401
G7492,金华-安庆,6000G749201
G7493,金华-安庆,6000G749201
G7494,安庆-衢州,9000G749401
G7495,黄山北-平阳,2000G749810
G7496,平阳-黄山北,j000G749620
G7497,平阳-黄山北,j000G749620
G7498,黄山北-平阳,2000G749810
G7501,上海虹桥-苍南,l000G750166
G7502,宁波-上海虹桥,e000G750240
G7503,苏州-台州,5000G750300
G7504,温州南-上海虹桥,j000G750403
G7505,南京南-宁波,l000G750503
G7506,温州南-上海虹桥,j000G750642
G7507,南京南-宁波,l000G750760
G7508,台州-上海虹桥,j000G750852
G7509,上海虹桥-宁波,l000G750902
G7510,宁波-上海虹桥,e000G751002
G7511,上海虹桥-温州南,l000G751133
G7512,宁波-上海虹桥,e000G751240
G7514,宁波-上海虹桥,e000G751403
G7515,上海虹桥-宁波,l000G751570
G7516,苍南-上海虹桥,j000G751655
G7517,上海虹桥-宁波,l000G751750
G7518,宁波-上海虹桥,e000G75180D
G7519,上海虹桥-宁波,l000G751902
G7520,宁波-南京南,e000G752060
G7521,上海虹桥-温州南,l000G752180
G7522,宁波-上海虹桥,e000G752240
G7524,宁波-上海虹桥,e000G752403
G7525,上海虹桥-温州南,l000G75250E
G7527,上海虹桥-宁海,l000G752790
G7528,温州南-上海虹桥,j000G752880
G7529,上海虹桥-宁波,l000G752950
G7530,宁海-上海虹桥,j000G753010
G7532,三门县-上海虹桥,j000G753210
G7533,上海虹桥-宁波,l000G753360
G7534,宁波-上海虹桥,e000G753460
G7535,上海虹桥-温州南,l000G753503
G7536,温州南-上海虹桥,j000G753631
G7537,上海虹桥-平阳,l000G753730
G7538,平阳-杭州东,j000G753830
G7539,上海虹桥-苍南,l000G753981
G7540,苍南-上海虹桥,j000G754003
G7541,上海虹桥-台州,l000G754162
G7542,台州-上海虹桥,j000G754263
G7543,上海虹桥-温州南,l000G754341
G7545,上海虹桥-温州南,l000G754550
G7546,温州南-上海虹桥,j000G754680
G7549,上海虹桥-温州南,l000G754941
G7550,平阳-上海虹桥,j000G755020
G7551,上海虹桥-千岛湖,l000G755130
G7552,千岛湖-上海虹桥,6000G755220
G7553,上海虹桥-千岛湖,l000G755340
G7554,千岛湖-上海虹桥,6000G755450
G7555,上海虹桥-杭州东,l000G755514
G7556,杭州东-上海虹桥,6000G755632
G7557,上海虹桥-三门县,l000G755760
G7558,杭州东-上海虹桥,6000G755850
G7559,上海虹桥-杭州东,l000G755904
G7560,杭州东-上海虹桥,6000G756001
G7561,上海虹桥-温州南,l000G756160
G7562,温州南-上海虹桥,j000G756210
G7563,合肥南-杭州东,i000G756620
G7564,杭州东-金寨,6000G756410
G7565,杭州东-金寨,6000G756410
G7566,合肥南-杭州东,i000G756620
G7567,南京南-温州南,l000G756700
G7568,温州南-南京南,j000G756850
G7569,杭州东-奉化,6000G756910
G7570,奉化-杭州东,j000G757010
G7571,淮南东-平阳,3000G757140
G7572,平阳-淮南东,j000G757270
G7573,平阳-淮南东,j000G757270
G7574,淮南东-平阳,3000G757140
G7575,六安-温州南,3000G757840
G7576,平阳-六安,j000G757650
G7577,平阳-六安,j000G757650
G7578,六安-温州南,3000G757840
G7581,南京南-温州南,l000G758120
G7582,平阳-南京南,j000G758240
G7583,常州-宁波,4000G758350
G7584,宁波-南京,e000G758440
G7585,常州-温州南,4000G758570
G7586,温州南-常州,j000G758670
G7589,徐州东-宁波,l000G758970
G7590,宁波-徐州东,e000G759070
G7591,安庆-温州南,9000G759441
G7592,温州南-安庆,j000G759221
G7593,温州南-安庆,j000G759221
G7594,安庆-温州南,9000G759441
G7595,合肥南-宁波,i000G759820
G7596,温州南-合肥南,j000G759604
G7597,温州南-合肥南,j000G759604
G7598,合肥南-宁波,i000G759820
G7599,徐州东-平阳,l000G759950
G7600,温州南-徐州东,j000G760006
G7603,南京南-杭州东,l000G760301
G7604,杭州东-南京南,6000G7604B0
G7605,徐州东-杭州东,l000G760580
G7608,宁波-南京南,e000G760840
G7609,南京南-宁波,l000G760970
G7610,宁波-徐州东,e000G761031
G7611,徐州东-宁波,l000G761150
G7615,合肥南-温州南,i000G761830
G7616,温州南-合肥南,j000G761650
G7617,温州南-合肥南,j000G761650
G7618,合肥南-温州南,i000G761830
G7619,徐州东-温州南,l000G7619H0
G7620,温州南-徐州东,j000G762060
G7621,杭州东-温州南,6000G762140
G7625,南京南-温州南,l000G762532
G7626,温州南-南京南,j000G762641
G7627,徐州东-苍南,l000G762740
G7628,温州南-南京南,j000G762850
G7629,南京南-温州南,l000G762941
G7630,温州南-南京南,j000G763042
G7631,合肥南-杭州东,i000G763440
G7632,丽水-合肥南,a000G763220
G7633,丽水-合肥南,a000G763220
G7634,合肥南-杭州东,i000G763440
G7635,合肥南-温州南,i000G763810
G7636,温州南-合肥南,j000G763650
G7637,温州南-合肥南,j000G763650
G7638,合肥南-温州南,i000G763810
G7641,南京南-平阳,l000G764170
G7642,苍南-徐州东,j000G764220
G7643,南京南-丽水,l000G764330
G7644,金华南-南京南,a000G764401
G7645,合肥-苍南,3000G764802
G7646,温州南-合肥,j000G764601
G7647,温州南-合肥,j000G764601
G7648,合肥-苍南,3000G764802
G7649,南京南-温州南,l000G7649A0
G7650,苍南-南京南,j000G765020
G7652,温州南-合肥南,j000G765200
G7653,温州南-合肥南,j000G765200
G7655,合肥南-温州南,i000G765860
G7656,杭州东-合肥南,6000G765662
G7657,杭州东-合肥南,6000G765662
G7658,合肥南-温州南,i000G765860
G7659,杭州东-温州南,6000G765960
G7660,温州南-南京南,j000G766052
G7661,合肥南-平阳,i000G766470
G7662,温州南-合肥南,j000G766280
G7663,温州南-合肥南,j000G766280
G7664,合肥南-平阳,i000G766470
G7665,徐州东-温州南,l000G766550
G7666,温州南-徐州东,j000G7666A0
G7669,淮南东-温州南,3000G766980
G7670,平阳-淮南东,j000G767070
G7671,平阳-淮南东,j000G767070
G7672,淮南东-温州南,3000G766980
G7673,合肥南-宁波,i000G767640
G7674,温州南-合肥南,j000G7674A1
G7675,温州南-合肥南,j000G7674A1
G7676,合肥南-宁波,i000G767640
G7677,合肥南-温州南,i000G768024
G7678,宁波-合肥南,e000G767860
G7679,宁波-合肥南,e000G767860
G7680,合肥南-温州南,i000G768024
G7681,合肥南-温州南,i000G768440
G7682,温州南-合肥南,j000G768240
G7683,温州南-合肥南,j000G768240
G7684,合肥南-温州南,i000G768440
G7685,淮南东-诸暨,3000G768540
G7686,杭州东-淮南东,6000G768633
G7687,杭州东-淮南东,6000G768633
G7688,淮南东-诸暨,3000G768540
G7689,南京南-平阳,l000G768960
G7690,温州南-南京南,j000G769040
G7691,合肥南-江山,i000G769450
G7692,江山-合肥南,6000G769241
G7693,江山-合肥南,6000G769241
G7694,合肥南-江山,i000G769450
G7695,淮北-江山,3000G769820
G7696,江山-淮北,6000G769630
G7697,江山-淮北,6000G769630
G7698,淮北-江山,3000G769820
G8001,大连北-长春,g000G800101
G8002,长春-大连北,1000G800209
G8003,大连北-吉林,g000G80030C
G8004,吉林-大连,8000G80040G
G8005,大连北-长春西,g000G800508
G8006,长春-大连北,1000G800610
G8007,大连-吉林,3000G80070C
G8008,吉林-大连北,8000G80080B
G8009,大连北-吉林,g000G800907
G8010,长春-大连,1000G801007
G8011,大连-吉林,3000G801103
G8012,长春西-大连北,g000G801210
G8013,大连北-吉林,g000G801310
G8014,吉林-大连,8000G80140E
G8015,大连北-吉林,g000G80150B
G8016,吉林-大连北,8000G801607
G8017,大连-吉林,3000G801709
G8018,吉林-大连,8000G801808
G8019,大连北-吉林,g000G801910
G8020,吉林-大连北,8000G80200B
G8023,大连北-长春,g000G80230D
G8024,吉林-大连北,8000G802410
G8032,吉林-沈阳北,8000G803209
G8033,沈阳南-长春,2000G803340
G8034,长春-沈阳南,1000G803430
G8035,沈阳南-延吉西,2000G803502
G8041,大连-沈阳,3000G804101
G8042,沈阳北-大连北,2000G804206
G8043,大连-沈阳北,3000G804305
G8044,沈阳-大连,2000G80440A
G8045,大连-沈阳北,3000G80450A
G8046,沈阳-大连,2000G804609
G8047,大连北-沈阳,g000G804707
G8048,沈阳北-大连,2000G80480A
G8049,大连-沈阳,3000G804905
G8050,沈阳北-大连,2000G805006
G8051,大连-沈阳,3000G805107
G8052,沈阳-大连,2000G80520D
G8053,大连-沈阳,3000G805308
G8054,沈阳-大连,2000G805406
G8055,大连-沈阳北,3000G80550C
G8056,沈阳-大连,2000G805606
G8057,大连-沈阳,3000G80570B
G8058,沈阳-大连北,2000G805805
G8059,大连-沈阳,3000G80590A
G8060,沈阳北-大连北,2000G80600C
G8061,大连北-沈阳北,g000G80610Q
G8062,沈阳-大连,2000G806208
G8065,大连北-沈阳,g000G806504
G8067,大连-沈阳北,3000G806702
G8068,沈阳北-大连北,2000G80680W
G8069,大连北-沈阳北,g000G80690H
G8070,沈阳北-大连北,2000G807006
G8071,鞍山西-沈阳,g000G807101
G8072,营口东-大连,g000G807201
G8075,延吉西-丹东,c000G807801
G8076,丹东-延吉西,2000G807606
G8077,丹东-延吉西,2000G807606
G8078,延吉西-丹东,c000G807801
G8081,盘锦-沈阳北,5000G808106
G8082,沈阳-盘锦,2000G808205
G8085,大连北-山海关,g000G808502
G8086,山海关-大连北,5000G808704
G8087,山海关-大连北,5000G808704
G8088,大连北-山海关,g000G808502
G8092,扶余北-长春,g000G809201
G8101,长春-丹东,1000G810402
G8102,东港北-吉林,n000G810300
G8103,东港北-吉林,n000G810300
G8104,长春-丹东,1000G810402
G8105,吉林-丹东,8000G810805
G8106,丹东-吉林,2000G810606
G8107,丹东-吉林,2000G810606
G8108,吉林-丹东,8000G810805
G8125,大连北-珲春,g000G812506
G8126,珲春-大连北,c000G812607
G8127,大连-珲春,3000G812706
G8128,珲春-大连,c000G812804
G8130,延吉西-大连北,c000G813003
G8131,通辽-长春西,6000G813400
G8132,沈阳北-通辽,2000G813200
G8133,沈阳北-通辽,2000G813200
G8134,通辽-长春西,6000G813400
G8146,大连北-通辽,g000G814700
G8147,大连北-通辽,g000G814700
G8148,通辽-大连北,6000G814800
G8151,牛河梁-沈阳,k000G815110
G8152,沈阳北-牛河梁,2000G815201
G8153,牛河梁-沈阳北,k000G815301
G8154,沈阳南-牛河梁,2000G815400
G8155,牛河梁-沈阳南,k000G815500
G8161,朝阳-沈阳南,k000G816101
G8162,沈阳南-朝阳,2000G816202
G8163,朝阳-沈阳,k000G816301
G8164,沈阳-朝阳,2000G816402
G8165,朝阳-沈阳南,k000G816501
G8166,沈阳-朝阳,2000G816601
G8167,朝阳-沈阳南,k000G816702
G8168,沈阳南-朝阳,2000G816801
G8169,朝阳-沈阳南,k000G816901
G8170,沈阳南-朝阳,2000G817001
G8172,沈阳南-朝阳,2000G817201
G8181,朝阳-丹东,k000G818101
G8182,丹东-朝阳,2000G818201
G8183,大连北-牛河梁,g000G818300
G8184,牛河梁-大连北,k000G818501
G8185,牛河梁-大连北,k000G818501
G8186,大连北-牛河梁,g000G818300
G8187,大连北-朝阳,g000G818700
G8188,朝阳-大连北,k000G818900
G8189,朝阳-大连北,k000G818900
G8190,大连北-朝阳,g000G818700
G8191,阜新-沈阳南,k000G819110
G8192,沈阳-阜新,2000G819210
G8193,阜新-沈阳北,k000G819301
G8194,沈阳南-阜新,2000G819400
G8195,阜新-沈阳,k000G819501
G8196,沈阳南-阜新,2000G819601
G8501,成都东-重庆北,6000G850120
G8502,重庆北-成都东,7000G850205
G8504,重庆北-成都东,7000G850408
G8506,重庆北-成都东,7000G850608
G8507,成都东-重庆北,6000G850706
G8508,重庆北-成都东,7000G850809
G8509,成都东-重庆北,6000G850908
G8511,成都东-重庆北,6000G851107
G8513,成都东-重庆北,6000G851305
G8516,重庆北-成都东,7000G851608
G8518,重庆北-成都东,7000G851808
G8520,重庆北-成都东,7000G852007
G8527,成都东-重庆北,6000G852720
G8528,重庆北-成都东,7000G852820
G8529,成都东-重庆北,6000G852910
G8530,重庆北-成都东,7000G853010
G8541,成都东-沙坪坝,6000G854106
G8542,沙坪坝-成都东,7000G854206
G8543,成都东-沙坪坝,6000G854306
G8544,沙坪坝-成都东,7000G854406
G8545,成都东-沙坪坝,6000G854503
G8546,沙坪坝-成都东,7000G854606
G8548,沙坪坝-成都东,7000G854803
G8549,成都东-沙坪坝,6000G854902
G8550,沙坪坝-成都东,7000G855010
G8551,成都东-沙坪坝,6000G855106
G8553,成都东-沙坪坝,6000G855304
G8554,沙坪坝-成都东,7000G855404
G8555,成都东-沙坪坝,6000G855508
G8556,沙坪坝-成都东,7000G855606
G8557,成都东-沙坪坝,6000G855703
G8558,沙坪坝-成都东,7000G855801
G8559,成都东-沙坪坝,6000G855920
G8560,沙坪坝-成都东,7000G856006
G8561,成都东-沙坪坝,6000G856140
G8562,沙坪坝-成都东,7000G856208
G8564,沙坪坝-成都东,7000G856420
G8565,成都东-沙坪坝,6000G856530
G8566,沙坪坝-成都东,7000G856620
G8567,成都东-沙坪坝,6000G856710
G8568,沙坪坝-成都东,7000G856800
G8581,成都东-重庆西,6000G858110
G8583,成都东-重庆西,6000G858310
G8593,成都东-重庆西,6000G859301
G8594,重庆西-成都东,7000G859400
G8595,成都东-重庆西,6000G859500
G8596,重庆西-成都东,7000G859601
G8597,成都东-重庆西,6000G859700
G8599,成都东-重庆西,6000G859900
G8601,内江北-重庆北,6000G860110
G8613,成都东-资中北,6000G861302
G8614,资中北-成都东,6000G861402
G8615,成都东-隆昌北,6000G861507
G8616,隆昌北-成都东,6000G861605
G8622,重庆西-内江北,7000G862220
G8624,重庆西-永川东,7000G862400
G8631,永川东-沙坪坝,7000G863100
G8635,永川东-重庆北,7000G863500
G8636,重庆北-永川东,7000G863610
G8652,贵阳北-成都东,8000G865202
G8653,广元-贵阳北,6000G865301
G8655,成都东-贵阳北,6000G865503
G8656,安顺西-成都东,8000G865603
G8657,成都东-贵阳北,6000G865704
G8658,贵阳北-成都东,8000G865802
G8659,成都东-安顺西,6000G865902
G8660,贵阳北-成都东,8000G866002
G8663,成都东-贵阳北,6000G866302
G8664,贵阳北-成都东,8000G866403
G8681,贵阳北-峨眉山,8000G868403
G8682,峨眉山-贵阳北,6000G868203
G8683,峨眉山-贵阳北,6000G868203
G8684,贵阳北-峨眉山,8000G868403
G8691,成都东-贵阳北,6000G869110
G8692,贵阳北-成都东,8000G869200
G8693,成都东-贵阳北,6000G869300
G8694,贵阳北-成都东,8000G869400
G8701,成都东-万州北,6000G870105
G8702,万州北-成都东,7000G870304
G8703,万州北-成都东,7000G870304
G8704,成都东-万州北,6000G870105
G8705,成都东-万州北,6000G870505
G8706,万州北-成都东,7000G870706
G8707,万州北-成都东,7000G870706
G8708,成都东-万州北,6000G870505
G8709,成都东-万州北,6000G870905
G8710,万州北-成都东,7000G871105
G8711,万州北-成都东,7000G871105
G8712,成都东-万州北,6000G870905
G8713,成都东-万州北,6000G871306
G8714,万州北-成都东,7000G871507
G8715,万州北-成都东,7000G871507
G8716,成都东-万州北,6000G871306
G8717,成都东-万州北,6000G871706
G8718,万州北-成都东,7000G871905
G8719,万州北-成都东,7000G871905
G8720,成都东-万州北,6000G871706
G8721,成都东-万州北,6000G872104
G8724,成都东-万州北,6000G872104
G8751,德阳-重庆北,6000G875103
G8752,重庆北-德阳,7000G875203
G8901,北京南-天津西,4000G890102
G8902,天津西-北京南,5000G890204
G8905,衡阳东-深圳北,c000G890504
G8906,深圳北-衡阳东,i000G890603
G8907,北京西-石家庄,4000G890704
G8909,广州南-深圳北,c000G890903
G8910,深圳北-广州南,i000G891003
G8911,北京南-天津西,4000G891104
G8912,天津西-北京南,5000G891209
G8917,北京南-唐山,4000G891704
G8918,唐山-北京南,5000G891804
G8919,北京南-唐山,4000G891902
G8920,唐山-北京南,5000G892002
G8923,北京南-秦皇岛,4000G892304
G8924,秦皇岛-北京南,5000G892409
G8928,天津西-北京南,5000G892804
G8935,北京南-德州东,4000G893502
G8936,德州东-北京南,d000G893601
G8953,北京西-石家庄,4000G89530B
G8954,石家庄-北京西,6000G89540C
G9001,北京南-廊坊,4000G90010D
G9002,廊坊-北京南,d000G900209
G9003,北京南-沧州西,4000G90031L
G9004,沧州西-北京南,d000G90040D
G9014,天津西-北京南,5000G901448
G9163,朝阳-沈阳北,k000G916305
G9164,沈阳北-朝阳,2000G916406
C1002,延吉西-长春,c000C100208
C1003,长春-珲春,1000C100303
C1004,延吉西-长春,c000C100405
C1005,长春西-延吉西,g000C100501
C1006,延吉西-长春,c000C100605
C1007,长春-延吉西,1000C100706
C1008,珲春-长春,c000C100803
C1009,长春西-珲春,g000C100901
C1010,延吉西-长春西,c000C101010
C1011,长春-延吉西,1000C101104
C1012,珲春-长春,c000C101203
C1013,长春-珲春,1000C101305
C1014,珲春-长春,c000C101403
C1015,长春-珲春,1000C101505
C1016,延吉西-长春,c000C101604
C1017,长春-延吉西,1000C101704
C1018,延吉西-长春,c000C101804
C1019,长春-延吉西,1000C101904
C1020,延吉西-长春,c000C102005
C1021,长春西-延吉西,g000C102101
C1022,珲春-长春西,c000C102204
C1023,长春-珲春,1000C102304
C1024,延吉西-长春西,c000C102404
C1025,长春-延吉西,1000C102510
C1026,珲春-长春西,c000C102610
C1027,长春-延吉西,1000C102705
C1028,延吉西-长春,c000C102803
C1037,敦化-珲春,8000C103703
C1041,长春-延吉西,1000C104103
C1042,珲春-长春,c000C104205
C1043,长春-珲春,1000C104304
C1044,珲春-长春,c000C104405
C1045,长春西-延吉西,g000C104500
C1046,延吉西-长春,c000C10460Q
C1047,长春-延吉西,1000C104705
C1048,延吉西-长春西,c000C104810
C1101,通辽-沈阳,6000C110401
C1102,沈阳南-通辽,2000C110200
C1103,沈阳南-通辽,2000C110200
C1104,通辽-沈阳,6000C110401
C1105,通辽-沈阳南,6000C110800
C1106,沈阳-通辽,2000C110601
C1107,沈阳-通辽,2000C110601
C1108,通辽-沈阳南,6000C110800
C1109,通辽-沈阳南,6000C111200
C1110,沈阳南-通辽,2000C111001
C1111,沈阳南-通辽,2000C111001
C1112,通辽-沈阳南,6000C111200
C1113,通辽-沈阳北,6000C111600
C1114,沈阳南-通辽,2000C111400
C1115,沈阳南-通辽,2000C111400
C1116,通辽-沈阳北,6000C111600
C1117,通辽-沈阳,6000C112001
C1118,沈阳北-通辽,2000C111801
C1119,沈阳北-通辽,2000C111801
C1120,通辽-沈阳,6000C112001
C1121,通辽-沈阳南,6000C112401
C1122,沈阳-通辽,2000C112201
C1123,沈阳-通辽,2000C112201
C1124,通辽-沈阳南,6000C112401
C1137,通辽-沈阳南,6000C114001
C1138,丹东-通辽,2000C113810
C1139,丹东-通辽,2000C113810
C1140,通辽-沈阳南,6000C114001
C1201,长春西-吉林,g000C120103
C1202,吉林-长春,8000C120205
C1203,长春西-吉林,g000C120303
C1204,吉林-长春,8000C120402
C1205,长春-蛟河西,1000C120505
C1206,吉林-长春,8000C120604
C1207,长春-吉林,1000C120702
C1208,蛟河西-长春,c000C120804
C1209,长春-吉林,1000C120903
C1210,吉林-长春,8000C121004
C1211,长春-吉林,1000C121103
C1212,吉林-长春,8000C121204
C1213,长春-吉林,1000C121303
C1214,吉林-长春,8000C121403
C1215,长春-吉林,1000C121502
C1216,吉林-长春,8000C121604
C1217,长春-吉林,1000C121704
C1218,吉林-长春,8000C121802
C1219,长春-蛟河西,1000C121910
C1220,吉林-长春,8000C122004
C1221,长春-吉林,1000C122103
C1222,蛟河西-长春,c000C122200
C1223,长春-吉林,1000C122304
C1224,吉林-长春,8000C122405
C1226,吉林-长春,8000C122604
C1227,长春-吉林,1000C122704
C1229,长春-吉林,1000C122905
C1230,吉林-长春,8000C123004
C1232,吉林-长春,8000C123203
C1233,长春-吉林,1000C12330A
C1239,吉林-蛟河西,8000C123900
C1240,蛟河西-长春,c000C124010
C1241,长春-吉林,1000C124103
C1243,长春-吉林,1000C124306
C1245,长春-吉林,1000C124503
C1246,吉林-长春,8000C124603
C1248,吉林-长春,8000C124804
C1249,长春西-吉林,g000C124900
C1250,吉林-长春,8000C125002
